Name	category
LOC107984889	Silent
LOC107984852	Silent
MIR6772	Silent
LOC388282	Silent
PRSS54	Silent
LINC02137	Silent
SNORA46	Silent
SNORA50A	Silent
LOC107984867	Silent
LOC105371296	Silent
LOC107984824	Silent
LOC105371298	Silent
LINC02141	Silent
LOC105371300	Silent
LOC105371299	Silent
LOC729159	Silent
LOC101927605	Silent
LOC107984812	Silent
LOC105371301	Silent
LOC102723560	Silent
LOC105371307	Silent
LOC105371308	Silent
LINC02165	Silent
LOC105371309	Silent
LOC105371310	Silent
LOC105371311	Silent
LOC107984894	Silent
LOC107984822	Silent
LOC105371313	Silent
LINC02126	Silent
LOC107984823	Silent
LOC105371318	Silent
CDH5	Silent
LOC107984820	Silent
CMTM1	Silent
CMTM3	Silent
CDH16	Silent
CES4A	Silent
EXOC3L1	Silent
MIR328	Silent
PLEKHG4	Silent
AGRP	Silent
RIPOR1	Silent
LOC107984813	Silent
CTRL	Silent
PSMB10	Silent
DPEP2	Silent
MIR6773	Silent
LOC105371321	Silent
TMED6	Silent
LOC105371325	Silent
SNORD13H	Silent
MIR140	Silent
CLEC18A	Silent
MIR1972-2	Silent
LOC400541	Silent
CLEC18C	Silent
LOC105371328	Silent
LOC107984138	Silent
SNORD111B	Silent
SNORD111	Silent
VAC14-AS1	Silent
LOC102725168	Silent
LOC105371332	Silent
TLE7	Silent
ZNF19	Silent
LOC105371335	Silent
TAT	Silent
LOC105371334	Silent
PHLPP2	Silent
SNORA70D	Silent
SNORD71	Silent
ZNF821	Silent
PKD1L3	Silent
HP	Silent
PMFBP1	Silent
LOC101927978	Silent
HCCAT5	Silent
LINC01568	Silent
LOC102723876	Silent
LOC105371342	Silent
LOC107984856	Silent
LOC101928035	Silent
CLEC18B	Silent
LOC107984827	Silent
FA2H	Silent
LOC105371343	Silent
ZFP1	Silent
CTRB2	Silent
LOC105371344	Silent
LOC105371348	Silent
LOC105371347	Silent
LOC105371349	Silent
LINC02125	Silent
LOC105376774	Silent
MIR4719	Silent
SYCE1L	Silent
LOC105376775	Silent
LINC02131	Silent
LOC107984897	Silent
WWOX-AS1	Silent
LOC105371354	Silent
LOC107984806	Silent
LOC105371356	Silent
LOC105371357	Silent
LOC105371358	Silent
LOC102724084	Silent
LOC105371360	Silent
LINC01227	Silent
LINC02170	Silent
LOC107984858	Silent
C16orf46	Silent
LOC105371361	Silent
PKD1L2	Silent
BCO1	Silent
MIR4720	Silent
MIR7854	Silent
MIR6504	Silent
LOC100129617	Silent
SDR42E1	Silent
LOC112268169	Silent
HSD17B2	Silent
LOC105371363	Silent
LOC101928392	Silent
MIR8058	Silent
LOC101928446	Silent
LOC101928417	Silent
MIR3182	Silent
LOC105371366	Silent
LOC102724163	Silent
LOC105371370	Silent
LOC105371372	Silent
LOC105371371	Silent
NECAB2	Silent
KCNG4	Silent
WFDC1	Silent
ATP2C2-AS1	Silent
LOC105371376	Silent
LINC02176	Silent
LINC00311	Silent
LOC107984830	Silent
MIR1910	Silent
LOC101928557	Silent
MIR6774	Silent
LINC02132	Silent
LOC105371388	Silent
LINC00917	Silent
MTHFSD	Silent
FLJ30679	Silent
FOXC2-AS1	Silent
FOXC2	Silent
FOXL1	Silent
LINC02189	Silent
LINC02188	Silent
LOC105371392	Silent
LOC107984819	Silent
LOC105371393	Silent
LINC02181	Silent
LOC105371394	Silent
LOC101928708	Silent
LOC101928682	Silent
LOC100129215	Silent
LOC107987237	Silent
CA5A	Silent
BANP	Silent
LOC105371401	Silent
ZNF469	Silent
ZFPM1	Silent
LOC100128882	Silent
MIR4722	Silent
LOC100289580	Silent
LOC339059	Silent
LOC107987238	Silent
PABPN1L	Silent
LOC101927793	Silent
LOC102724632	Silent
LOC105371409	Silent
LOC105371411	Silent
LOC105371412	Silent
LINC00304	Silent
LINC02138	Silent
CDH15	Silent
LOC105371413	Silent
LOC105371414	Silent
LOC101927863	Silent
ZNF276	Silent
LOC107984817	Silent
LOC105371419	Silent
SNORA119	Silent
GAS8-AS1	Silent
FAM157C	Silent
LOC105376781	Silent
LINC02193	Silent
LOC107987240	Silent
LOC105377826	Silent
LOC101929823	Silent
LOC101929828	Silent
SCGB1C2	Silent
DOC2B	Silent
LINC02091	Silent
RPH3AL	Silent
LOC100506388	Silent
LOC105371425	Silent
LOC105371430	Silent
C17orf97	Silent
VPS53	Silent
FAM57A	Silent
GEMIN4	Silent
GLOD4	Silent
MRM3	Silent
NXN	Silent
LOC101927727	Silent
TIMM22	Silent
ABR	Silent
LOC112268190	Silent
LOC105371481	Silent
MIR3183	Silent
LOC105379599	Silent
LOC105371480	Silent
LOC105371479	Silent
LOC107984980	Silent
BHLHA9	Silent
TUSC5	Silent
YWHAE	Silent
CRK	Silent
MYO1C	Silent
LOC105371483	Silent
INPP5K	Silent
PITPNA-AS1	Silent
PITPNA	Silent
SLC43A2	Silent
SCARF1	Silent
RILP	Silent
PRPF8	Silent
TLCD2	Silent
MIR22HG	Silent
MIR22	Silent
WDR81	Silent
SERPINF2	Silent
SERPINF1	Silent
SMYD4	Silent
RPA1	Silent
RTN4RL1	Silent
LOC105371486	Silent
LOC105371485	Silent
DPH1	Silent
OVCA2	Silent
MIR132	Silent
MIR212	Silent
HIC1	Silent
SMG6	Silent
LOC107984988	Silent
LOC101927839	Silent
SRR	Silent
TSR1	Silent
SNORD91B	Silent
SNORD91A	Silent
SGSM2	Silent
LOC101927864	Silent
MNT	Silent
LOC284009	Silent
METTL16	Silent
PAFAH1B1	Silent
LOC105371490	Silent
CLUH	Silent
MIR6776	Silent
LOC105371592	Silent
CCDC92B	Silent
MIR1253	Silent
RAP1GAP2	Silent
LOC101927911	Silent
OR1D5	Silent
OR1D2	Silent
OR1E3	Silent
OR1G1	Silent
LOC100288728	Silent
OR1A2	Silent
OR1A1	Silent
OR1D4	Silent
OR3A1	Silent
OR1E1	Silent
OR3A3	Silent
OR1E2	Silent
ASPA	Silent
TRPV3	Silent
TRPV1	Silent
LOC105371493	Silent
LOC105371492	Silent
ITGAE	Silent
CAMKK1	Silent
P2RX1	Silent
SPNS3	Silent
LOC105371498	Silent
LOC105371499	Silent
VMO1	Silent
CHRNE	Silent
CAMTA2	Silent
MIR6864	Silent
MIR6865	Silent
INCA1	Silent
LOC105371501	Silent
SCIMP	Silent
LOC105371509	Silent
AIPL1	Silent
LOC107985017	Silent
PIMREG	Silent
PITPNM3	Silent
KIAA0753	Silent
TXNDC17	Silent
MED31	Silent
C17orf100	Silent
MIR4520-1	Silent
MIR4520-2	Silent
SLC13A5	Silent
ALOX12-AS1	Silent
ALOX12	Silent
RNASEK-C17orf49	Silent
RNASEK	Silent
C17orf49	Silent
MIR497HG	Silent
MIR195	Silent
MIR497	Silent
BCL6B	Silent
SLC16A13	Silent
SLC16A11	Silent
CLEC10A	Silent
ASGR1	Silent
ACADVL	Silent
MIR324	Silent
EIF5A	Silent
GPS2	Silent
NEURL4	Silent
ACAP1	Silent
KCTD11	Silent
TMEM95	Silent
TNK1	Silent
TMEM256-PLSCR3	Silent
PLSCR3	Silent
TMEM256	Silent
NLGN2	Silent
SPEM1	Silent
SPEM2	Silent
SPEM3	Silent
SLC35G6	Silent
SNORD10	Silent
SNORA67	Silent
ATP1B2	Silent
NAA38	Silent
CHD3	Silent
SCARNA21	Silent
LOC105371517	Silent
GUCY2D	Silent
ALOX15B	Silent
ALOX12B	Silent
MIR4314	Silent
LOC105376799	Silent
MIR6883	Silent
RNF222	Silent
LOC107987245	Silent
LOC102724262	Silent
LOC105371525	Silent
LOC105371526	Silent
CCDC42	Silent
LOC105371529	Silent
SPDYE4	Silent
LOC105371530	Silent
PIK3R6	Silent
LOC107985071	Silent
LOC105371531	Silent
USP43	Silent
LOC107985011	Silent
DHRS7C	Silent
GSG1L2	Silent
GLP2R	Silent
MYH13	Silent
LOC107985004	Silent
MYHAS	Silent
MYH8	Silent
MYH4	Silent
MYH1	Silent
MYH2	Silent
MYH3	Silent
TMEM238L	Silent
PIRT	Silent
LOC105371536	Silent
LOC101928350	Silent
MIR744	Silent
LOC105371540	Silent
LOC101928418	Silent
MIR1269B	Silent
LINC02093	Silent
LOC105371543	Silent
HS3ST3A1	Silent
MIR548H3	Silent
LOC105371544	Silent
LOC107985014	Silent
LOC100506974	Silent
CDRT15	Silent
LOC107984996	Silent
LOC105371545	Silent
LINC02096	Silent
CDRT7	Silent
CDRT8	Silent
LOC107984976	Silent
LOC105371547	Silent
PMP22	Silent
MIR4731	Silent
TEKT3	Silent
CDRT4	Silent
CDRT3	Silent
CDRT1	Silent
TRIM16	Silent
TBC1D26	Silent
LOC105371559	Silent
LINC02087	Silent
LOC105371557	Silent
ADORA2B	Silent
SNORD163	Silent
MIR1288	Silent
SNORD49A	Silent
SNORD65	Silent
ZNF624	Silent
LOC105371553	Silent
LOC105371551	Silent
TNFRSF13B	Silent
SMCR2	Silent
RAI1-AS1	Silent
MIR6777	Silent
MIR33B	Silent
LOC107984989	Silent
MYO15A	Silent
LOC105371567	Silent
MIR6778	Silent
EVPLL	Silent
LINC02076	Silent
LOC105371570	Silent
LOC105371569	Silent
LGALS9C	Silent
FAM106A	Silent
LOC107985051	Silent
TBC1D28	Silent
TRIM16L	Silent
FBXW10	Silent
LOC101929141	Silent
SLC5A10	Silent
FAM83G	Silent
GRAP	Silent
LOC112268188	Silent
SNORD3B-1	Silent
LOC102724624	Silent
GRAPL	Silent
LOC79999	Silent
SNORD3C	Silent
LOC388436	Silent
EPN2-AS1	Silent
RNF112	Silent
LINC02094	Silent
SNORA59B	Silent
LOC105371578	Silent
ALDH3A1	Silent
LOC100131943	Silent
FAM106B	Silent
LGALS9B	Silent
LOC100996294	Silent
LOC105371580	Silent
CDRT15L2	Silent
LINC02088	Silent
LOC105371583	Silent
CCDC144NL	Silent
LOC105369205	Silent
LINC01563	Silent
DHRS7B	Silent
LOC105371589	Silent
LOC101930665	Silent
KCNJ18	Silent
LOC100996792	Silent
LINC02002	Silent
LOC105371597	Silent
FAM27E5	Silent
LOC105377824	Silent
LOC107987246	Silent
LOC105377822	Silent
FLJ36000	Silent
MTRNR2L1	Silent
LOC105371703	Silent
LOC105371704	Silent
LOC105371705	Silent
LGALS9	Silent
NOS2	Silent
LYRM9	Silent
LINC01992	Silent
LOC102724517	Silent
LOC105371711	Silent
LOC105371710	Silent
LOC101926984	Silent
MIR4723	Silent
SEBOX	Silent
FOXN1	Silent
SNORD4A	Silent
SNORD42A	Silent
SNORD4B	Silent
LOC101927018	Silent
LOC105371721	Silent
TMIGD1	Silent
TBC1D29	Silent
TEFM	Silent
RNF135	Silent
LOC107984974	Silent
LOC105371722	Silent
MIR4733	Silent
NF1	Silent
LOC101927057	Silent
OMG	Silent
EVI2B	Silent
EVI2A	Silent
LOC105371725	Silent
LOC107985082	Silent
LOC102724625	Silent
LOC105371732	Silent
LOC105371734	Silent
SPACA3	Silent
LOC105371737	Silent
LOC112268206	Silent
LOC147004	Silent
LOC107985038	Silent
LOC107987247	Silent
LOC107985035	Silent
LOC107985036	Silent
LOC107985039	Silent
LOC105371735	Silent
LINC01989	Silent
CCL7	Silent
CCL11	Silent
CCL13	Silent
CCL1	Silent
LOC105371738	Silent
LOC105371739	Silent
LOC105371740	Silent
LOC105371742	Silent
RAD51L3-RFFL	Silent
RAD51D	Silent
FNDC8	Silent
UNC45B	Silent
SLC35G3	Silent
LOC105371932	Silent
SLFN11	Silent
LOC105371933	Silent
SLFN12	Silent
SLFN13	Silent
SLFN12L	Silent
LOC107985032	Silent
SLFN14	Silent
LOC107985033	Silent
SNORD7	Silent
LOC107985067	Silent
C17orf50	Silent
HEATR9	Silent
LOC105371744	Silent
CCL5	Silent
LOC105371745	Silent
RDM1	Silent
CCL16	Silent
CCL15-CCL14	Silent
CCL14	Silent
CCL15	Silent
LOC107985068	Silent
CCL23	Silent
LOC105371746	Silent
CCL18	Silent
CCL3	Silent
LOC101927369	Silent
CCL4	Silent
LOC107985055	Silent
LOC107985056	Silent
TBC1D3B	Silent
CCL3L3	Silent
CCL4L2	Silent
LOC105371747	Silent
TBC1D3I	Silent
LOC102724956	Silent
TBC1D3G	Silent
LOC102723414	Silent
TBC1D3H	Silent
TBC1D3F	Silent
TBC1D3J	Silent
LOC105371751	Silent
MIR2909	Silent
LOC105371753	Silent
SNORA90	Silent
C17orf78	Silent
MIR378J	Silent
LOC105371755	Silent
LOC105371756	Silent
LOC105371754	Silent
LOC105371757	Silent
TBC1D3K	Silent
LOC102723608	Silent
TBC1D3L	Silent
TBC1D3D	Silent
LOC102723819	Silent
TBC1D3C	Silent
LOC101929950	Silent
TBC1D3E	Silent
LOC102723933	Silent
TBC1D3	Silent
LOC105371760	Silent
MRPL45	Silent
GPR179	Silent
ARHGAP23	Silent
SRCIN1	Silent
LOC105371764	Silent
SNORA21B	Silent
PLXDC1	Silent
ARL5C	Silent
LOC101929578	Silent
LOC105371771	Silent
NEUROD2	Silent
PPP1R1B	Silent
MIR4728	Silent
ZPBP2	Silent
GSDMB	Silent
GSDMA	Silent
CSF3	Silent
MIR6866	Silent
MIR6867	Silent
LOC105371934	Silent
RARA-AS1	Silent
LOC107985064	Silent
LOC101059954	Silent
LOC107985090	Silent
LOC105371775	Silent
KRT24	Silent
KRT25	Silent
KRT26	Silent
KRT27	Silent
KRT28	Silent
LOC105371776	Silent
KRT10	Silent
LOC105371777	Silent
KRT12	Silent
LOC107985072	Silent
KRT39	Silent
KRT40	Silent
KRTAP3-3	Silent
KRTAP3-2	Silent
KRTAP1-5	Silent
KRTAP1-4	Silent
KRTAP1-3	Silent
KRTAP1-1	Silent
KRTAP2-1	Silent
KRTAP2-2	Silent
KRTAP2-3	Silent
KRTAP2-4	Silent
KRTAP4-7	Silent
KRTAP4-8	Silent
KRTAP4-9	Silent
KRTAP4-11	Silent
KRTAP4-12	Silent
KRTAP4-6	Silent
KRTAP4-5	Silent
KRTAP4-4	Silent
KRTAP4-3	Silent
KRTAP4-2	Silent
KRTAP4-1	Silent
KRTAP9-1	Silent
KRTAP9-2	Silent
KRTAP9-3	Silent
KRTAP9-8	Silent
KRTAP9-4	Silent
KRTAP9-9	Silent
KRTAP9-6	Silent
KRTAP9-7	Silent
KRTAP29-1	Silent
KRTAP16-1	Silent
KRTAP17-1	Silent
KRT33A	Silent
LOC105371778	Silent
KRT33B	Silent
KRT34	Silent
KRT31	Silent
LOC100505782	Silent
KRT37	Silent
KRT38	Silent
KRT32	Silent
KRT36	Silent
KRT13	Silent
MIR6510	Silent
KRT14	Silent
KRT16	Silent
KRT17	Silent
GAST	Silent
DNAJC7	Silent
ZNF385C	Silent
LOC105371781	Silent
STAT5A	Silent
MIR548AT	Silent
MIR5010	Silent
NAGLU	Silent
MIR6780A	Silent
LINC00671	Silent
G6PC	Silent
RNU2-1	Silent
LOC107985085	Silent
SOST	Silent
LOC107985077	Silent
TMEM101	Silent
LSM12	Silent
MIR6782	Silent
LOC105371790	Silent
ITGA2B	Silent
LOC105371791	Silent
LINC01180	Silent
LOC105371792	Silent
LOC107985044	Silent
FAM187A	Silent
GFAP	Silent
MIR6783	Silent
HEXIM2	Silent
LOC105371796	Silent
MIR4315-1	Silent
LOC105369225	Silent
LOC105376839	Silent
LOC105371802	Silent
LOC107985028	Silent
MAPT-AS1	Silent
SPPL2C	Silent
MAPT-IT1	Silent
LOC105371800	Silent
STH	Silent
LOC107985027	Silent
LRRC37A	Silent
LOC107987254	Silent
LRRC37A2	Silent
FAM215B	Silent
NSF	Silent
LINC01974	Silent
LOC112268191	Silent
MIR5089	Silent
LOC107985029	Silent
NPEPPS	Silent
CDK5RAP3	Silent
MIR1203	Silent
THRA1/BTR	Silent
LOC101927166	Silent
HOXB2	Silent
HOXB-AS1	Silent
HOXB3	Silent
MIR10A	Silent
HOXB-AS3	Silent
HOXB6	Silent
MIR196A1	Silent
LINC02086	Silent
LOC105371813	Silent
GIP	Silent
B4GALNT2	Silent
FLJ40194	Silent
MIR6129	Silent
LOC102724596	Silent
LINC02075	Silent
LOC100288866	Silent
MIR6165	Silent
LOC107984999	Silent
FLJ45513	Silent
LOC105371818	Silent
SGCA	Silent
COL1A1	Silent
LINC01969	Silent
LOC105371819	Silent
LOC105371822	Silent
TMEM92	Silent
TMEM92-AS1	Silent
CHAD	Silent
LOC105371824	Silent
CACNA1G-AS1	Silent
LOC101927253	Silent
LINC00483	Silent
MIR8059	Silent
WFIKKN2	Silent
LOC105371825	Silent
NME2	Silent
LINC02071	Silent
LINC02072	Silent
LOC105371829	Silent
LINC01982	Silent
LINC02089	Silent
LOC107984983	Silent
KIF2B	Silent
LOC107985001	Silent
LOC107985002	Silent
LOC105371833	Silent
LOC102724732	Silent
LOC101927389	Silent
ANKFN1	Silent
LOC112268194	Silent
LOC101927557	Silent
LOC107984993	Silent
LOC101927539	Silent
LOC105371839	Silent
OR4D1	Silent
OR4D2	Silent
LPO	Silent
MPO	Silent
MIR4736	Silent
RNF43	Silent
C17orf47	Silent
MIR301A	Silent
LOC105371844	Silent
LOC105371845	Silent
LOC105371847	Silent
LOC105371848	Silent
MIR4737	Silent
SCARNA20	Silent
LINC01999	Silent
LOC107984992	Silent
NACA2	Silent
LOC105371853	Silent
LOC105371936	Silent
EFCAB3	Silent
LOC105371854	Silent
LOC112268200	Silent
LOC112268202	Silent
MIR633	Silent
LOC105371857	Silent
LOC107983996	Silent
LOC107984984	Silent
LOC101927898	Silent
LIMD2	Silent
LOC107984986	Silent
CSH2	Silent
LOC107987248	Silent
CSH1	Silent
LOC105371858	Silent
PRR29-AS1	Silent
ERN1	Silent
PECAM1	Silent
MIR1273E	Silent
MILR1	Silent
MIR3064	Silent
MIR5047	Silent
MIR4315-2	Silent
LOC105376844	Silent
LOC107985000	Silent
LINC02563	Silent
LOC105371867	Silent
APOH	Silent
MIR634	Silent
CACNG5	Silent
MIR548D2	Silent
MIR548AA2	Silent
SNORA38B	Silent
LOC105371871	Silent
LOC105371870	Silent
LOC105371873	Silent
LOC105371874	Silent
ABCA8	Silent
ABCA9	Silent
ABCA6	Silent
MIR4524B	Silent
MIR4524A	Silent
ABCA10	Silent
LOC105371878	Silent
LOC105371879	Silent
LOC105371880	Silent
LINC01483	Silent
LOC112267896	Silent
LINC01028	Silent
LOC105371882	Silent
LOC105371884	Silent
CASC17	Silent
LOC107985015	Silent
ROCR	Silent
LINC02097	Silent
LINC02003	Silent
LOC107985006	Silent
LOC107985005	Silent
CPSF4L	Silent
LOC107985091	Silent
LOC100134391	Silent
LINC02092	Silent
LOC107985081	Silent
LINC02074	Silent
LOC105371891	Silent
LOC107985078	Silent
BTBD17	Silent
GPR142	Silent
CD300C	Silent
CD300H	Silent
CD300LD	Silent
C17orf77	Silent
LOC101928343	Silent
CD300E	Silent
LOC107985069	Silent
LOC105371894	Silent
CD300LF	Silent
USH1G	Silent
OTOP2	Silent
HID1-AS1	Silent
KCTD2	Silent
TMEM94	Silent
LOC107985013	Silent
WBP2	Silent
FBF1	Silent
GALR2	Silent
ZACN	Silent
MIR6868	Silent
QRICH2	Silent
SNORD1B	Silent
SNORD1A	Silent
LINC02080	Silent
LOC107985089	Silent
LINC00868	Silent
LOC105371900	Silent
LACAT1	Silent
MIR4316	Silent
LOC112268199	Silent
LOC112268198	Silent
LOC400622	Silent
LOC107985079	Silent
LOC105371908	Silent
LOC107985087	Silent
LOC107985010	Silent
C17orf99	Silent
AFMID	Silent
DNAH17	Silent
LOC107985047	Silent
LINC02081	Silent
LOC112268196	Silent
C1QTNF1-AS1	Silent
C1QTNF1	Silent
ENPP7	Silent
CBX2	Silent
LOC102723961	Silent
LINC01977	Silent
LINC01979	Silent
LINC01978	Silent
MIR1268B	Silent
CARD14	Silent
MIR4730	Silent
LOC105371922	Silent
LOC107985021	Silent
LOC105371921	Silent
LOC107985022	Silent
LOC107987250	Silent
MIR657	Silent
MIR3065	Silent
MIR338	Silent
MIR1250	Silent
LOC105371925	Silent
LOC112268186	Silent
MIR3186	Silent
LOC105371926	Silent
PDE6G	Silent
GCGR	Silent
PPP1R27	Silent
ANAPC11	Silent
MYADML2	Silent
SNORD134	Silent
SLC16A3	Silent
LOC107985059	Silent
UTS2R	Silent
LOC105371942	Silent
LOC105376791	Silent
LOC105371944	Silent
LOC101929650	Silent
LOC105371948	Silent
LOC100505909	Silent
LINC02564	Silent
LOC105371950	Silent
TUBB8P12	Silent
MIR8078	Silent
LOC105371951	Silent
USP14	Silent
THOC1	Silent
COLEC12	Silent
LOC107985155	Silent
LINC01925	Silent
CETN1	Silent
CLUL1	Silent
LOC105371952	Silent
TYMSOS	Silent
TYMS	Silent
ENOSF1	Silent
YES1	Silent
ADCYAP1	Silent
LINC01904	Silent
LOC107985165	Silent
LOC105371953	Silent
LINC00470	Silent
LOC105371954	Silent
LOC105371960	Silent
LOC105371959	Silent
LOC105371958	Silent
LOC105371957	Silent
LOC105371956	Silent
LOC105371961	Silent
METTL4	Silent
NDC80	Silent
SMCHD1	Silent
EMILIN2	Silent
LPIN2	Silent
LOC105371963	Silent
LOC101927044	Silent
LINC01895	Silent
LOC107985137	Silent
DLGAP1-AS3	Silent
MIR6718	Silent
DLGAP1-AS4	Silent
LOC105371968	Silent
LINC01892	Silent
LOC107985144	Silent
LOC105371970	Silent
LOC100286986	Silent
MIR3976HG	Silent
MIR3976	Silent
TMEM200C	Silent
L3MBTL4-AS1	Silent
MIR4317	Silent
LINC01387	Silent
LOC107985176	Silent
LOC101927188	Silent
LRRC30	Silent
LOC105371973	Silent
LOC105371975	Silent
LOC105371976	Silent
LOC107985119	Silent
NDUFV2	Silent
LOC107985188	Silent
LOC112268216	Silent
TXNDC2	Silent
LOC105371982	Silent
VAPA	Silent
LOC105371983	Silent
LOC105371984	Silent
LOC105371985	Silent
LOC105371986	Silent
LOC105371989	Silent
LOC105371988	Silent
LINC01254	Silent
LOC105371990	Silent
LINC01887	Silent
LOC107987262	Silent
MIR6788	Silent
LOC105371992	Silent
LOC105371993	Silent
LOC107985173	Silent
LINC01928	Silent
LINC01255	Silent
SLC35G4	Silent
C18orf61	Silent
SPIRE1	Silent
LINC01882	Silent
SEH1L	Silent
LDLRAD4-AS1	Silent
MIR5190	Silent
LOC107985120	Silent
LOC102724615	Silent
MC5R	Silent
POTEC	Silent
LOC105372004	Silent
LOC105372006	Silent
LOC105372005	Silent
LOC105372007	Silent
ANKRD30B	Silent
LOC105372008	Silent
MIR3156-2	Silent
LOC105372009	Silent
LOC105372010	Silent
LINC01443	Silent
LINC01444	Silent
LOC101927521	Silent
MIR133A1HG	Silent
MIR133A1	Silent
MIR1-2	Silent
LOC105372018	Silent
LOC101927571	Silent
LOC107985181	Silent
LOC105372023	Silent
TTC39C	Silent
TTC39C-AS1	Silent
MIR320C2	Silent
HRH4	Silent
LOC105372026	Silent
LINC01915	Silent
LOC105372027	Silent
LOC105372028	Silent
LOC107985141	Silent
LOC107987256	Silent
LOC105372034	Silent
LOC107985142	Silent
LINC01543	Silent
MIR8057	Silent
LOC102725227	Silent
LOC105372035	Silent
AQP4	Silent
AQP4-AS1	Silent
LOC105372036	Silent
LOC107985143	Silent
LOC105372038	Silent
LOC105372040	Silent
LOC105372041	Silent
LOC107985126	Silent
LOC105372042	Silent
LOC105372043	Silent
LOC105372044	Silent
LOC105372045	Silent
MIR302F	Silent
LOC105372046	Silent
LOC105372047	Silent
DSC1	Silent
LOC105372049	Silent
DSG1	Silent
DSG1-AS1	Silent
DSG4	Silent
DSG3	Silent
TTR	Silent
SLC25A52	Silent
MEP1B	Silent
KLHL14	Silent
LOC112268208	Silent
LOC105372055	Silent
LOC105372058	Silent
LOC105372059	Silent
LOC105372061	Silent
LOC107985139	Silent
MIR3975	Silent
GALNT1	Silent
LOC105372065	Silent
LOC105372071	Silent
LOC105372069	Silent
CELF4	Silent
LOC107985118	Silent
MIR4318	Silent
LOC102724417	Silent
LOC105372073	Silent
LOC105372072	Silent
LOC112268212	Silent
LOC105372076	Silent
LOC105372077	Silent
MIR924HG	Silent
LOC112268214	Silent
LOC101927879	Silent
MIR924	Silent
LOC101927857	Silent
MIR5583-2	Silent
MIR5583-1	Silent
LINC01901	Silent
LOC105372081	Silent
LINC01477	Silent
LOC105372082	Silent
LOC107985132	Silent
LOC105372084	Silent
LOC107985168	Silent
KC6	Silent
LOC105372083	Silent
LOC105372085	Silent
LINC00907	Silent
RIT2	Silent
LOC105372088	Silent
LOC105372087	Silent
LINC01478	Silent
LINC01601	Silent
LOC105372089	Silent
MIR4319	Silent
LOC105372091	Silent
LOC101927961	Silent
SLC14A2	Silent
SLC14A2-AS1	Silent
LOC105372092	Silent
SIGLEC15	Silent
LOC105372095	Silent
LOC105372096	Silent
PIAS2	Silent
ELOA3D	Silent
ELOA3B	Silent
ELOA3	Silent
ELOA2	Silent
SKOR2	Silent
MIR4527HG	Silent
MIR4527	Silent
LOC105372100	Silent
LOC105372101	Silent
C18orf12	Silent
LOC107987258	Silent
MIR4743	Silent
LOC105372107	Silent
LOC105372106	Silent
LOC105372105	Silent
LOC105372108	Silent
LOC105372109	Silent
LOC100129878	Silent
SNORD58C	Silent
LOC112268210	Silent
MIR4320	Silent
CFAP53	Silent
LOC105372116	Silent
MRO	Silent
LOC107985152	Silent
LOC105372120	Silent
LOC105372121	Silent
MIR4528	Silent
LINC01919	Silent
LINC01917	Silent
SNORA37	Silent
LOC107985125	Silent
LOC105372125	Silent
LINC01929	Silent
TCF4	Silent
TCF4-AS1	Silent
MIR4529	Silent
LOC105372131	Silent
LINC01416	Silent
LOC642484	Silent
LINC01905	Silent
LINC01539	Silent
LOC105372132	Silent
LOC105372135	Silent
WDR7-OT1	Silent
LINC-ROR	Silent
BOD1L2	Silent
LINC02565	Silent
LOC105372141	Silent
LOC107985182	Silent
MIR122	Silent
MIR3591	Silent
SNORA108	Silent
LOC102724745	Silent
LOC105372146	Silent
LINC01926	Silent
ZNF532	Silent
LOC112268211	Silent
LOC107987259	Silent
CPLX4	Silent
LOC105372151	Silent
LOC105372152	Silent
LOC105372155	Silent
LOC105372156	Silent
LOC105372157	Silent
LOC112268209	Silent
LOC105372158	Silent
LOC105372160	Silent
SERPINB5	Silent
SERPINB13	Silent
SERPINB4	Silent
SERPINB11	Silent
SERPINB7	Silent
SERPINB2	Silent
SERPINB10	Silent
LOC105372165	Silent
LINC00305	Silent
LINC01924	Silent
LOC105372166	Silent
LOC105372167	Silent
LOC107985178	Silent
LOC101927404	Silent
LOC105372168	Silent
LINC01916	Silent
LOC105372169	Silent
LOC105372170	Silent
CDH19	Silent
LOC105372174	Silent
LOC105372173	Silent
LOC105372172	Silent
LINC01903	Silent
LINC01912	Silent
LOC107985134	Silent
LOC107985135	Silent
LOC107985136	Silent
LOC105372178	Silent
LOC107985138	Silent
CD226	Silent
LOC107985158	Silent
LINC01909	Silent
LINC01910	Silent
GTSCR1	Silent
LOC107985166	Silent
LOC105372185	Silent
LOC105372188	Silent
LOC105372187	Silent
LOC107985179	Silent
LINC01541	Silent
LOC105372186	Silent
LINC01899	Silent
LOC105376873	Silent
LOC102725148	Silent
LOC105372189	Silent
CBLN2	Silent
MIR548AV	Silent
LOC400655	Silent
LINC02582	Silent
LOC105372191	Silent
LINC01922	Silent
FAM69C	Silent
ZNF407	Silent
LOC107985130	Silent
LOC105376874	Silent
LOC105372200	Silent
LOC105372201	Silent
LINC01898	Silent
LOC105372203	Silent
LOC105372204	Silent
LOC339298	Silent
LOC105372206	Silent
LOC105372208	Silent
LOC105372210	Silent
LOC105372211	Silent
LINC01927	Silent
LOC107985151	Silent
LINC01879	Silent
LOC105372217	Silent
LOC107985172	Silent
LOC107985129	Silent
LINC01029	Silent
LOC105372219	Silent
LOC105372220	Silent
LOC105372221	Silent
LOC105372224	Silent
LOC105372225	Silent
